 8.97675e-06 -5.53054e-08 -1.67265e-08  1.50179e-09  2.93221e-09 -1.15218e-08 -5.53054e-08  8.82094e-06  1.47821e-08  1.12097e-10 -3.02038e-09 -3.83994e-08 -1.67265e-08  1.47821e-08    7.912e-06  7.26166e-08  2.10813e-07  1.76701e-09  1.50179e-09  1.12097e-10  7.26166e-08  9.91225e-07 -1.31622e-08  1.14633e-10  2.93221e-09 -3.02038e-09  2.10813e-07 -1.31622e-08  9.58455e-07 -4.37845e-10 -1.15218e-08 -3.83994e-08  1.76701e-09  1.14633e-10 -4.37845e-10  9.91679e-07
  0.00077062  -6.4745e-05 -6.47067e-05  9.46711e-06 -4.65908e-05  4.65203e-05  -6.4745e-05  0.000633275  7.59779e-05  2.01608e-05  3.50092e-05 -0.000221098 -6.47067e-05  7.59779e-05  0.000359868 -1.56848e-05  0.000184253 -3.33559e-05  9.46711e-06  2.01608e-05 -1.56848e-05  3.51163e-05 -1.68139e-05 -5.96119e-06 -4.65908e-05  3.50092e-05  0.000184253 -1.68139e-05   0.00011105 -1.68108e-05  4.65203e-05 -0.000221098 -3.33559e-05 -5.96119e-06 -1.68108e-05  0.000118322
  0.00185189  1.34295e-05 -0.000133918  2.34674e-05 -0.000155586  0.000155177  1.34295e-05   0.00157968  0.000239864   6.9029e-05  0.000102702 -0.000607853 -0.000133918  0.000239864   0.00116038 -0.000106105   0.00054014 -0.000106358  2.34674e-05   6.9029e-05 -0.000106105  6.09187e-05 -4.67623e-05 -2.07205e-05 -0.000155586  0.000102702   0.00054014 -4.67623e-05  0.000273629 -5.42453e-05  0.000155177 -0.000607853 -0.000106358 -2.07205e-05 -5.42453e-05  0.000298734
  0.00249688  0.000126381 -0.000165814  3.11376e-05 -0.000236864  0.000224102  0.000126381   0.00216811  0.000371431  0.000106036  0.000151397 -0.000853052 -0.000165814  0.000371431   0.00179318 -0.000174897  0.000794949 -0.000164038  3.11376e-05  0.000106036 -0.000174897  6.80478e-05 -6.77096e-05 -3.31125e-05 -0.000236864  0.000151397  0.000794949 -6.77096e-05  0.000375439 -8.39754e-05  0.000224102 -0.000853052 -0.000164038 -3.31125e-05 -8.39754e-05  0.000406147
  0.00323524  0.000237549 -0.000214679  3.88699e-05 -0.000337139  0.000274807  0.000237549   0.00283747  0.000561056  0.000152743  0.000222399   -0.0011309 -0.000214679  0.000561056   0.00258893  -0.00023342   0.00111888 -0.000248818  3.88699e-05  0.000152743  -0.00023342  7.34261e-05 -9.15487e-05 -5.09239e-05 -0.000337139  0.000222399   0.00111888 -9.15487e-05  0.000512034 -0.000125325  0.000274807   -0.0011309 -0.000248818 -5.09239e-05 -0.000125325  0.000524605
  0.00362758  0.000263616 -0.000259353  4.33229e-05 -0.000401474  0.000276358  0.000263616   0.00319773  0.000703685  0.000182638   0.00027935  -0.00128533 -0.000259353  0.000703685   0.00309562 -0.000247474   0.00133535 -0.000314799  4.33229e-05  0.000182638 -0.000247474   7.5238e-05 -9.96379e-05 -6.30378e-05 -0.000401474   0.00027935   0.00133535 -9.96379e-05  0.000608744 -0.000154781  0.000276358  -0.00128533 -0.000314799 -6.30378e-05 -0.000154781  0.000588342
  0.00380515  0.000215017 -0.000358433  4.79696e-05  -0.00048192  0.000236365  0.000215017   0.00345212  0.000915928  0.000212776  0.000371011  -0.00140971 -0.000358433  0.000915928   0.00370267 -0.000224103   0.00160519 -0.000415731  4.79696e-05  0.000212776 -0.000224103  7.57233e-05 -9.24751e-05 -7.45953e-05  -0.00048192  0.000371011   0.00160519 -9.24751e-05  0.000732764 -0.000195864  0.000236365  -0.00140971 -0.000415731 -7.45953e-05 -0.000195864  0.000637072
  0.00360241  0.000152289 -0.000429954  4.57656e-05   -0.0005101  0.000187842  0.000152289   0.00340542   0.00102356  0.000217926   0.00042211  -0.00140558 -0.000429954   0.00102356   0.00391175 -0.000172792    0.0017062 -0.000465309  4.57656e-05  0.000217926 -0.000172792  7.45693e-05 -7.16198e-05 -7.65575e-05   -0.0005101   0.00042211    0.0017062 -7.16198e-05  0.000782608 -0.000213976  0.000187842  -0.00140558 -0.000465309 -7.65575e-05 -0.000213976  0.000635682
  0.00242241 -4.15362e-06 -0.000628852  3.04215e-05 -0.000509055   8.9882e-05 -4.15362e-06   0.00283921   0.00118765  0.000173339  0.000512916   -0.0012076 -0.000628852   0.00118765   0.00390241 -2.37619e-05   0.00174922 -0.000537715  3.04215e-05  0.000173339 -2.37619e-05   7.5184e-05 -9.46073e-06 -5.98696e-05 -0.000509055  0.000512916   0.00174922 -9.46073e-06  0.000819034 -0.000240498   8.9882e-05   -0.0012076 -0.000537715 -5.98696e-05 -0.000240498  0.000575274
 0.000365301 -0.000147294 -0.000656977 -5.73356e-06 -0.000321786  5.08282e-05 -0.000147294   0.00123114   0.00105831  1.13013e-05  0.000502004 -0.000634355 -0.000656977   0.00105831   0.00257542  9.37572e-05   0.00125818 -0.000492321 -5.73356e-06  1.13013e-05  9.37572e-05  4.57692e-05  4.19219e-05 -2.97152e-06 -0.000321786  0.000502004   0.00125818  4.19219e-05  0.000623405 -0.000232872  5.08282e-05 -0.000634355 -0.000492321 -2.97152e-06 -0.000232872  0.000365591
 0.000242313 -0.000139563 -0.000509915 -5.02932e-06 -0.000255817  5.27109e-05 -0.000139563  0.000984689  0.000917787 -5.65247e-06  0.000449922 -0.000522305 -0.000509915  0.000917787   0.00207664  6.38411e-05   0.00103786 -0.000440381 -5.02932e-06 -5.65247e-06  6.38411e-05  3.31689e-05  2.89554e-05  5.35372e-06 -0.000255817  0.000449922   0.00103786  2.89554e-05  0.000525465 -0.000215324  5.27109e-05 -0.000522305 -0.000440381  5.35372e-06 -0.000215324  0.000305801
  0.00019568 -0.000120274 -0.000381291  4.03307e-06 -0.000197738  5.23399e-05 -0.000120274  0.000851958  0.000774547 -1.83519e-05  0.000392257 -0.000449327 -0.000381291  0.000774547   0.00160599  1.70422e-05  0.000828766 -0.000384805  4.03307e-06 -1.83519e-05  1.70422e-05  2.34918e-05  7.23159e-06  1.13966e-05 -0.000197738  0.000392257  0.000828766  7.23159e-06  0.000434064 -0.000194692  5.23399e-05 -0.000449327 -0.000384805  1.13966e-05 -0.000194692  0.000262012
 0.000164776 -9.66625e-05 -0.000283349  1.23827e-05 -0.000154366  4.86413e-05 -9.66625e-05  0.000781965  0.000656043  -2.7186e-05  0.000344683   -0.0004114 -0.000283349  0.000656043   0.00123168 -2.10191e-05  0.000665799 -0.000336911  1.23827e-05  -2.7186e-05 -2.10191e-05  1.74352e-05 -1.03623e-05  1.56581e-05 -0.000154366  0.000344683  0.000665799 -1.03623e-05  0.000364816 -0.000176836  4.86413e-05   -0.0004114 -0.000336911  1.56581e-05 -0.000176836  0.000237047
 0.000147379  -7.2901e-05 -0.000221802  1.45075e-05 -0.000124762  3.92833e-05  -7.2901e-05  0.000743969  0.000577519 -2.86759e-05  0.000310908 -0.000396001 -0.000221802  0.000577519   0.00101844 -3.08891e-05  0.000565277 -0.000305237  1.45075e-05 -2.86759e-05 -3.08891e-05  1.59751e-05 -1.62387e-05  1.65296e-05 -0.000124762  0.000310908  0.000565277 -1.62387e-05  0.000318783 -0.000164303  3.92833e-05 -0.000396001 -0.000305237  1.65296e-05 -0.000164303  0.000230386
 0.000140839 -5.40927e-05 -0.000188421  1.41272e-05 -0.000108634  2.96848e-05 -5.40927e-05  0.000733438  0.000532997 -2.67797e-05  0.000292123 -0.000398923 -0.000188421  0.000532997  0.000911774   -2.835e-05  0.000515723 -0.000288627  1.41272e-05 -2.67797e-05   -2.835e-05   1.6592e-05 -1.55471e-05  1.58363e-05 -0.000108634  0.000292123  0.000515723 -1.55471e-05  0.000296913 -0.000158249  2.96848e-05 -0.000398923 -0.000288627  1.58363e-05 -0.000158249  0.000237308
 0.000140341 -3.57689e-05 -0.000168282  1.27896e-05 -9.96905e-05  1.90218e-05 -3.57689e-05  0.000750506  0.000514344 -2.23383e-05  0.000287101 -0.000418126 -0.000168282  0.000514344  0.000868369 -1.97146e-05  0.000501195 -0.000283892  1.27896e-05 -2.23383e-05 -1.97146e-05  1.76866e-05 -1.11938e-05  1.37362e-05 -9.96905e-05  0.000287101  0.000501195 -1.11938e-05  0.000294705 -0.000158507  1.90218e-05 -0.000418126 -0.000283892  1.37362e-05 -0.000158507  0.000254455
