0,0.973973120650611,0,0.9844566829712
0.1,0.971973120650611,0,0.984434488985806
0.2,0.975973120650611,0,0.984518232187466
0.3,0.973973120650611,0,0.984452427810368
0.4,0.976973120650611,0,0.98440602304234
0.5,0.971973120650611,0,0.984453992859442
0.6,0.975973120650611,0,0.984420040652357
0.7,0.975973120650611,0,0.984401090711123
0.8,0.975973120650611,0,0.984443263494362
0.9,0.977973120650611,0,0.984389246116962
1,0.975973120650611,0,0.984342026617027
1.1,0.980973120650611,0,0.98440164794472
1.2,0.977973120650611,0,0.984329800359545
1.3,0.977973120650611,0,0.98436686585734
1.4,0.975973120650611,0,0.984390626222006
1.5,0.973973120650611,0,0.984317550139001
1.6,0.980973120650611,0,0.984355559993366
1.7,0.977973120650611,0,0.984407056966725
1.8,0.974973120650611,0,0.984350108618
1.9,0.976973120650611,0,0.984374424197772
2,0.979973120650611,0,0.984399317149117
2.1,0.976973120650611,0,0.984334600287073
2.2,0.978973120650611,0,0.984402788768112
2.3,0.977973120650611,0,0.984374694797335
2.4,0.974973120650611,0,0.984425384481972
2.5,0.975973120650611,0,0.984427379019981
2.6,0.975973120650611,0,0.9844334445976
2.7,0.972973120650611,0,0.984417769042759
2.8,0.975973120650611,0,0.984400778196097
2.9,0.977973120650611,0,0.984387226797235
3,0.973973120650611,0,0.984419910127645
3.1,0.975973120650611,0,0.984430196039239
3.2,0.977973120650611,0,0.984396596432597
3.3,0.975973120650611,0,0.984441341474968
3.4,0.975973120650611,0,0.984470560375391
3.5,0.979973120650611,0,0.984398094553754
3.6,0.971973120650611,0,0.984456771291621
3.7,0.972973120650611,0,0.984484715395769
3.8,0.976973120650611,0,0.984452249459172
3.9,0.977973120650611,0,0.984464874786743
4,0.975973120650611,0,0.984440081537713
4.1,0.979973120650611,0,0.984440516732342
4.2,0.976973120650611,0,0.984489001916441
4.3,0.980973120650611,0,0.984407481512801
4.4,0.975973120650611,0,0.984438400181228
4.5,0.977973120650611,0,0.984453010476296
4.6,0.977973120650611,0,0.984441450791995
4.7,0.972973120650611,0,0.984393449344568
4.8,0.977973120650611,0,0.984433452627874
4.9,0.978973120650611,0,0.984426008324956
5,0.975973120650611,0,0.984424722277514
5.1,0.975973120650611,0,0.98443807017695
5.2,0.975973120650611,0,0.984485944310983
5.3,0.976973120650611,0,0.984463312675302
5.4,0.977973120650611,0,0.984439122733551
5.5,0.973973120650611,0,0.984445847332889
5.6,0.972973120650611,0,0.984425409189038
5.7,0.975973120650611,0,0.984467693188014
5.8,0.977973120650611,0,0.98445278958273
5.9,0.972973120650611,0,0.984382558289567
6,0.979973120650611,0,0.984457354616328
6.1,0.975973120650611,0,0.98444130433643
6.2,0.974973120650611,0,0.9844472620083
6.3,0.972973120650611,0,0.984434589033779
6.4,0.974973120650611,0,0.984439601165001
6.5,0.976973120650611,0,0.984420861325849
6.6,0.974973120650611,0,0.984415692915863
6.7,0.974973120650611,0,0.984436387745617
6.8,0.973973120650611,0,0.984436470255338
6.9,0.977973120650611,0,0.984470860495191
7,0.973973120650611,0,0.984381245832633
7.1,0.980973120650611,0,0.984353326849749
7.2,0.970973120650611,0,0.984471779302042
7.3,0.979973120650611,0,0.984468590052447
7.4,0.975973120650611,0,0.98441830517079
7.5,0.980973120650611,0,0.984470669282848
7.6,0.975973120650611,0,0.984390574387995
7.7,0.970973120650611,0,0.984434099847376
7.8,0.978973120650611,0,0.984393492244549
7.9,0.976973120650611,0,0.984402644204527
8,0.979973120650611,0,0.984445900494071
8.1,0.973973120650611,0,0.984382749036067
8.2,0.980973120650611,0,0.984408244058168
8.3,0.976973120650611,0,0.984374580046429
8.4,0.974973120650611,0,0.984383004346915
8.5,0.975973120650611,0,0.984435851032436
8.6,0.979973120650611,0,0.984453878280524
8.7,0.976973120650611,0,0.984417501304983
8.8,0.976973120650611,0,0.984464073735475
8.9,0.970973120650611,0,0.98444896660715
9,0.976973120650611,0,0.984441600441883
9.1,0.978973120650611,0,0.984467820214896
9.2,0.972973120650611,0,0.984440805847166
9.3,0.980973120650611,0,0.984448126235229
9.4,0.976973120650611,0,0.98448128547675
9.5,0.974973120650611,0,0.984427226456367
